Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Kicks Blocked,Longest FG Made,FGs Attempted,FGs Made,FG Percentage,Extra Points Made,Extra Points Attempted,Percentage of Extra Points Made,Extra Points Blocked,Kickoffs,Yards Per Kickoff,Touchbacks,Kickoffs Returned,Average Returned Yards
robertoaguayo/2555408,"Aguayo, Roberto",K,2018,Preseason,1,08/11,Away,ARI,L,17 to 24,1,0,0,0,0,0,--,2,2,100.0,0,4,67.5,1,3,25.3
robertoaguayo/2555408,"Aguayo, Roberto",K,2018,Preseason,2,08/18,Home,SEA,W,24 to 14,1,0,0,39,1,1,100.0,3,3,100.0,0,5,66.8,2,3,22.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2017,Preseason,1,08/11,Away,CIN,L,12 to 23,1,0,0,20,2,1,50.0,0,1,0.0,0,2,65.0,2,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2017,Preseason,2,08/19,Away,ARI,W,24 to 23,1,0,0,0,1,0,0.0,1,1,100.0,0,3,65.0,3,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2017,Preseason,3,08/27,Away,TEN,W,19 to 7,1,0,0,0,0,0,--,1,1,100.0,0,2,63.0,1,1,23.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2017,Preseason,4,08/31,Home,CLE,L,0 to 25,1,0,--,--,--,--,--,--,--,--,--,1,65.0,1,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Preseason,1,08/11,Away,PHI,L,9 to 17,1,0,0,38,1,1,100.0,0,1,0.0,0,3,67.7,1,2,43.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Preseason,2,08/20,Away,JAX,W,27 to 21,1,0,0,34,4,2,50.0,3,3,100.0,0,5,62.8,2,3,21.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Preseason,3,08/26,Home,CLE,W,30 to 13,1,0,0,48,3,3,100.0,3,3,100.0,0,7,65.0,7,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Preseason,4,08/31,Home,WAS,L,13 to 20,1,0,0,50,2,2,100.0,1,1,100.0,0,4,53.0,2,1,14.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,1,09/11,Away,ATL,W,31 to 24,1,0,0,43,1,1,100.0,4,4,100.0,0,6,67.7,3,3,28.3
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,2,09/18,Away,ARI,L,7 to 40,1,0,0,0,1,0,0.0,1,1,100.0,0,2,65.0,2,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,3,09/25,Home,LA,L,32 to 37,1,0,0,0,1,0,0.0,2,3,66.7,0,6,63.0,4,2,24.5
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,4,10/02,Home,DEN,L,7 to 27,1,0,0,0,0,0,--,1,1,100.0,0,2,65.0,2,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,5,10/10,Away,CAR,W,17 to 14,1,0,0,38,5,3,60.0,0,0,--,0,4,66.3,3,1,21.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,7,10/23,Away,SF,W,34 to 17,1,0,0,38,3,2,66.7,4,4,100.0,0,7,65.3,6,1,18.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,8,10/30,Home,OAK,L,24 to 30,1,0,0,41,1,1,100.0,1,2,50.0,0,6,65.0,5,1,25.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,9,11/03,Home,ATL,L,28 to 43,1,0,0,0,0,0,--,2,2,100.0,0,5,43.4,1,2,27.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,10,11/13,Home,CHI,W,36 to 10,1,0,0,30,2,2,100.0,4,4,100.0,0,7,65.9,4,3,18.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,11,11/20,Away,KC,W,19 to 17,1,0,0,41,4,4,100.0,1,1,100.0,0,6,65.3,1,5,21.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,12,11/27,Home,SEA,W,14 to 5,1,0,0,0,1,0,0.0,2,2,100.0,0,3,65.0,3,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,13,12/04,Away,SD,W,28 to 21,1,0,0,35,3,2,66.7,2,2,100.0,0,6,65.0,6,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,14,12/11,Home,NO,W,16 to 11,1,0,0,41,3,3,100.0,1,1,100.0,0,5,65.4,4,1,19.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,15,12/18,Away,DAL,L,20 to 26,1,0,0,34,2,2,100.0,2,2,100.0,0,5,65.4,2,3,24.0
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,16,12/24,Away,NO,L,24 to 31,1,0,0,35,1,1,100.0,3,3,100.0,0,5,54.0,4,0,--
robertoaguayo/2555408,"Aguayo, Roberto",K,2016,Regular Season,17,01/01,Home,CAR,W,17 to 16,1,0,1,33,3,1,33.3,2,2,100.0,0,4,64.5,2,2,33.0
mikebadgley/2560965,"Badgley, Mike",K,2018,Preseason,1,08/09,Away,SEA,W,19 to 17,1,0,0,34,1,1,100.0,1,1,100.0,0,3,67.7,0,3,27.0
danbailey/2495259,"Bailey, Dan",K,2018,Preseason,1,08/09,Away,SF,L,21 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2018,Preseason,2,08/18,Home,CIN,L,13 to 21,1,0,0,35,1,1,100.0,1,1,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Preseason,0,08/03,Home,ARI,W,20 to 18,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Preseason,1,08/12,Away,LA,L,10 to 13,1,0,0,32,1,1,100.0,0,0,--,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Preseason,2,08/19,Home,IND,W,24 to 19,1,0,0,25,1,1,100.0,1,1,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Preseason,3,08/26,Home,OAK,W,24 to 20,1,0,0,42,1,1,100.0,1,1,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,1,09/10,Home,NYG,W,19 to 3,1,0,0,48,4,4,100.0,1,1,100.0,0,6,66.2,4,2,21.0
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,2,09/17,Away,DEN,L,17 to 42,1,0,0,56,1,1,100.0,2,2,100.0,0,4,66.5,3,1,25.0
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,3,09/25,Away,ARI,W,28 to 17,1,0,0,0,0,0,--,4,4,100.0,0,5,65.0,3,2,20.0
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,4,10/01,Home,LA,L,30 to 35,1,0,0,34,1,1,100.0,3,3,100.0,0,6,65.7,2,4,30.8
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,5,10/08,Home,GB,L,31 to 35,1,0,0,43,1,1,100.0,4,4,100.0,0,6,63.8,5,1,17.0
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,7,10/22,Away,SF,W,40 to 10,1,0,0,0,0,0,--,2,2,100.0,0,2,60.0,1,1,13.0
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,8,10/29,Away,WAS,W,33 to 19,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,9,11/05,Home,KC,W,28 to 17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,10,11/12,Away,ATL,L,7 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,11,11/19,Home,PHI,L,9 to 37,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,12,11/23,Home,LAC,L,6 to 28,1,0,--,--,--,--,--,--,--,--,--,2,61.5,1,1,16.0
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,13,11/30,Home,WAS,W,38 to 14,1,0,0,24,1,1,100.0,5,5,100.0,0,7,64.0,4,3,18.0
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,14,12/10,Away,NYG,W,30 to 10,1,0,0,21,3,1,33.3,3,4,75.0,0,6,63.2,2,4,17.0
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,15,12/17,Away,OAK,W,20 to 17,1,0,0,45,2,2,100.0,2,2,100.0,0,5,64.0,1,4,25.8
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,16,12/24,Home,SEA,L,12 to 21,1,0,0,51,6,4,66.7,0,0,--,0,5,65.0,5,0,--
danbailey/2495259,"Bailey, Dan",K,2017,Regular Season,17,12/31,Away,PHI,W,6 to 0,1,0,0,0,1,0,0.0,0,1,0.0,0,2,62.5,1,1,18.0
danbailey/2495259,"Bailey, Dan",K,2016,Preseason,1,08/13,Away,LA,L,24 to 28,1,0,0,44,1,1,100.0,3,3,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2016,Preseason,2,08/19,Home,MIA,W,41 to 14,1,0,0,51,2,2,100.0,5,5,100.0,0,1,70.0,0,1,30.0
danbailey/2495259,"Bailey, Dan",K,2016,Preseason,3,08/25,Away,SEA,L,17 to 27,1,0,0,40,2,1,50.0,2,2,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2016,Preseason,4,09/01,Home,HOU,L,17 to 28,1,0,0,52,1,1,100.0,2,2,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,1,09/11,Home,NYG,L,19 to 20,1,0,0,56,4,4,100.0,1,1,100.0,0,6,66.3,4,2,23.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,2,09/18,Away,WAS,W,27 to 23,1,0,0,31,2,2,100.0,3,3,100.0,0,6,54.0,3,2,21.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,3,09/25,Home,CHI,W,31 to 17,1,0,0,49,2,1,50.0,4,4,100.0,0,6,64.7,5,1,22.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,4,10/02,Away,SF,W,24 to 17,1,0,0,22,2,1,50.0,3,3,100.0,0,5,61.8,3,2,17.5
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,5,10/09,Home,CIN,W,28 to 14,1,0,0,0,0,0,--,4,4,100.0,0,5,67.6,2,3,23.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,6,10/16,Away,GB,W,30 to 16,1,0,0,44,3,3,100.0,3,3,100.0,0,7,64.9,5,2,32.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,8,10/30,Home,PHI,W,29 to 23,1,0,0,49,3,3,100.0,2,2,100.0,0,6,64.8,4,2,31.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,9,11/06,Away,CLE,W,35 to 10,1,0,0,0,0,0,--,5,5,100.0,0,6,64.5,3,3,17.7
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,10,11/13,Away,PIT,W,35 to 30,1,0,0,53,3,3,100.0,2,2,100.0,0,8,64.6,6,2,25.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,11,11/20,Home,BAL,W,27 to 17,1,0,0,30,2,2,100.0,3,3,100.0,0,6,62.5,5,1,17.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,12,11/24,Home,WAS,W,31 to 26,1,0,0,46,1,1,100.0,4,4,100.0,0,6,65.0,6,0,--
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,13,12/01,Away,MIN,W,17 to 15,1,0,0,39,1,1,100.0,2,2,100.0,0,4,65.3,0,4,22.8
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,14,12/11,Away,NYG,L,7 to 10,1,0,0,0,1,0,0.0,1,1,100.0,0,2,57.5,0,2,20.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,15,12/18,Home,TB,W,26 to 20,1,0,0,40,6,4,66.7,2,2,100.0,0,7,66.1,4,3,18.3
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,16,12/26,Home,DET,W,42 to 21,1,0,0,0,0,0,--,6,6,100.0,0,7,65.3,5,2,32.0
danbailey/2495259,"Bailey, Dan",K,2016,Regular Season,17,01/01,Away,PHI,L,13 to 27,1,0,0,49,2,2,100.0,1,1,100.0,0,4,65.5,2,2,18.0
danbailey/2495259,"Bailey, Dan",K,2016,Postseason,19,01/15,Home,GB,L,31 to 34,1,0,0,52,3,3,100.0,2,2,100.0,0,7,64.0,5,2,9.0
danbailey/2495259,"Bailey, Dan",K,2015,Preseason,1,08/13,Away,SD,L,7 to 17,1,0,0,0,0,0,--,1,1,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2015,Preseason,2,08/23,Away,SF,L,6 to 23,1,0,0,0,1,0,0.0,0,0,--,0,2,68.5,0,2,20.0
danbailey/2495259,"Bailey, Dan",K,2015,Preseason,3,08/29,Home,MIN,L,14 to 28,1,0,0,0,0,0,--,2,2,100.0,0,3,70.0,1,2,64.5
danbailey/2495259,"Bailey, Dan",K,2015,Preseason,4,09/03,Home,HOU,W,21 to 14,1,0,0,0,0,0,--,3,3,100.0,0,4,66.5,3,1,15.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,1,09/13,Home,NYG,W,27 to 26,1,0,0,32,2,2,100.0,3,3,100.0,0,6,65.0,6,0,--
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,2,09/20,Away,PHI,W,20 to 10,1,0,0,28,2,2,100.0,2,2,100.0,0,4,65.3,3,1,21.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,3,09/27,Home,ATL,L,28 to 39,1,0,0,0,0,0,--,4,4,100.0,0,5,65.6,4,1,23.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,4,10/04,Away,NO,L,20 to 26,1,0,0,38,2,2,100.0,2,2,100.0,0,6,64.8,5,1,34.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,5,10/11,Home,NE,L,6 to 30,1,0,0,51,2,2,100.0,0,0,--,0,3,65.0,3,0,--
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,7,10/25,Away,NYG,L,20 to 27,1,0,0,48,2,2,100.0,2,2,100.0,0,5,66.0,2,3,49.7
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,8,11/01,Home,SEA,L,12 to 13,1,0,0,52,4,4,100.0,0,0,--,0,5,63.4,4,1,18.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,9,11/08,Home,PHI,L,27 to 33,1,0,0,44,2,2,100.0,3,3,100.0,0,7,65.0,7,0,--
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,10,11/15,Away,TB,L,6 to 10,1,0,0,53,3,2,66.7,0,0,--,0,3,65.0,3,0,--
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,11,11/22,Away,MIA,W,24 to 14,1,0,0,30,1,1,100.0,3,3,100.0,0,5,60.4,2,3,13.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,12,11/26,Home,CAR,L,14 to 33,1,0,0,48,2,2,100.0,0,0,--,0,4,51.0,3,1,3.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,13,12/07,Away,WAS,W,19 to 16,1,0,0,54,4,4,100.0,1,1,100.0,0,6,65.3,1,5,25.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,14,12/13,Away,GB,L,7 to 28,1,0,0,0,0,0,--,1,1,100.0,0,2,69.0,0,2,20.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,15,12/19,Home,NYJ,L,16 to 19,1,0,0,50,3,3,100.0,1,1,100.0,0,5,67.0,2,3,20.3
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,16,12/27,Away,BUF,L,6 to 16,1,0,0,46,3,2,66.7,0,0,--,0,3,60.3,1,2,18.0
danbailey/2495259,"Bailey, Dan",K,2015,Regular Season,17,01/03,Home,WAS,L,23 to 34,1,0,0,0,0,0,--,3,3,100.0,0,4,52.0,3,0,--
danbailey/2495259,"Bailey, Dan",K,2015,Pro Bowl,21,01/31,Away,RIC,W,49 to 27,1,0,0,0,0,0,--,5,5,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2014,Preseason,1,08/07,Away,SD,L,7 to 27,1,0,0,0,0,0,--,1,1,100.0,0,--,--,--,--,--
danbailey/2495259,"Bailey, Dan",K,2014,Preseason,2,08/16,Home,BAL,L,30 to 37,1,0,0,53,1,1,100.0,3,3,100.0,0,6,64.2,1,5,46.0
danbailey/2495259,"Bailey, Dan",K,2014,Preseason,3,08/23,Away,MIA,L,20 to 25,1,0,0,52,2,2,100.0,2,2,100.0,0,5,67.8,1,4,23.3
danbailey/2495259,"Bailey, Dan",K,2014,Preseason,4,08/28,Home,DEN,L,3 to 27,1,0,0,24,1,1,100.0,0,0,--,0,2,69.0,0,2,21.0
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,1,09/07,Home,SF,L,17 to 28,1,0,0,29,1,1,100.0,2,2,100.0,0,4,52.0,3,0,--
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,2,09/14,Away,TEN,W,26 to 10,1,0,0,51,4,4,100.0,2,2,100.0,0,7,63.1,2,5,13.6
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,3,09/21,Away,STL,W,34 to 31,1,0,0,40,2,2,100.0,4,4,100.0,0,7,67.0,5,2,26.5
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,4,09/28,Home,NO,W,38 to 17,1,0,0,51,1,1,100.0,5,5,100.0,0,7,65.0,7,0,--
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,5,10/05,Home,HOU,W,20 to 17,1,0,0,49,3,2,66.7,2,2,100.0,0,5,66.6,4,1,21.0
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,6,10/12,Away,SEA,W,30 to 23,1,0,0,56,3,3,100.0,3,3,100.0,0,7,69.1,2,5,28.4
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,7,10/19,Home,NYG,W,31 to 21,1,0,0,49,1,1,100.0,4,4,100.0,0,6,67.7,3,3,29.0
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,8,10/27,Home,WAS,L,17 to 20,1,0,0,21,1,1,100.0,2,2,100.0,0,5,65.0,5,0,--
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,9,11/02,Home,ARI,L,17 to 28,1,0,1,52,2,1,50.0,2,2,100.0,0,4,47.8,2,1,0.0
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,10,11/09,Away,JAC,W,31 to 17,1,0,0,54,2,1,50.0,4,4,100.0,0,6,62.3,3,3,13.0
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,12,11/23,Away,NYG,W,31 to 28,1,0,0,38,1,1,100.0,4,4,100.0,0,6,64.8,2,4,24.8
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,13,11/27,Home,PHI,L,10 to 33,1,0,0,28,1,1,100.0,1,1,100.0,0,3,67.7,3,0,--
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,14,12/04,Away,CHI,W,41 to 28,1,0,0,35,2,2,100.0,5,5,100.0,0,8,65.6,2,6,24.2
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,15,12/14,Away,PHI,W,38 to 27,1,0,0,49,1,1,100.0,5,5,100.0,0,7,58.3,2,4,18.8
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,16,12/21,Home,IND,W,42 to 7,1,0,0,0,1,0,0.0,6,6,100.0,0,7,67.4,5,2,28.5
danbailey/2495259,"Bailey, Dan",K,2014,Regular Season,17,12/28,Away,WAS,W,44 to 17,1,0,0,36,3,3,100.0,5,5,100.0,0,9,55.4,2,6,19.8
danbailey/2495259,"Bailey, Dan",K,2014,Postseason,18,01/04,Home,DET,W,24 to 20,1,0,0,51,2,1,50.0,3,3,100.0,0,5,65.6,4,1,8.0
danbailey/2495259,"Bailey, Dan",K,2014,Postseason,19,01/11,Away,GB,L,21 to 26,1,0,1,0,1,0,0.0,3,3,100.0,0,4,54.3,1,3,16.0
danbailey/2495259,"Bailey, Dan",K,2013,Preseason,0,08/04,Home,MIA,W,24 to 20,1,0,0,49,1,1,100.0,3,3,100.0,0,1,65.0,0,1,23.0
danbailey/2495259,"Bailey, Dan",K,2013,Preseason,1,08/09,Away,OAK,L,17 to 19,1,0,1,38,2,1,50.0,2,2,100.0,0,4,69.8,1,3,34.3
danbailey/2495259,"Bailey, Dan",K,2013,Preseason,2,08/17,Away,ARI,L,7 to 12,1,0,0,0,0,0,--,1,1,100.0,0,1,65.0,1,0,--
danbailey/2495259,"Bailey, Dan",K,2013,Preseason,3,08/24,Home,CIN,W,24 to 18,1,0,0,26,2,1,50.0,3,3,100.0,0,4,69.0,2,2,39.5
danbailey/2495259,"Bailey, Dan",K,2013,Preseason,4,08/29,Home,HOU,L,6 to 24,1,0,0,39,2,2,100.0,0,0,--,0,3,67.7,3,0,--
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,1,09/08,Home,NYG,W,36 to 31,1,0,0,45,3,3,100.0,3,3,100.0,0,8,68.3,7,1,26.0
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,2,09/15,Away,KC,L,16 to 17,1,0,0,53,3,3,100.0,1,1,100.0,0,5,66.6,3,2,12.5
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,3,09/22,Home,STL,W,31 to 7,1,0,0,19,2,1,50.0,4,4,100.0,0,6,67.2,4,2,23.0
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,4,09/29,Away,SD,L,21 to 30,1,0,0,0,1,0,0.0,3,3,100.0,0,4,67.8,3,1,18.0
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,5,10/06,Home,DEN,L,48 to 51,1,0,0,48,2,2,100.0,4,4,100.0,0,8,64.5,4,4,23.3
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,6,10/13,Home,WAS,W,31 to 16,1,0,0,30,1,1,100.0,4,4,100.0,0,6,62.0,4,2,14.5
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,7,10/20,Away,PHI,W,17 to 3,1,0,0,38,1,1,100.0,2,2,100.0,0,4,66.3,3,1,23.0
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,8,10/27,Away,DET,L,30 to 31,1,0,0,53,3,3,100.0,3,3,100.0,0,7,69.1,6,1,44.0
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,9,11/03,Home,MIN,W,27 to 23,1,0,0,44,2,2,100.0,3,3,100.0,0,6,61.2,0,6,20.8
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,10,11/10,Away,NO,L,17 to 49,1,0,0,37,1,1,100.0,2,2,100.0,0,4,52.0,3,0,--
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,12,11/24,Away,NYG,W,24 to 21,1,0,0,35,1,1,100.0,3,3,100.0,0,4,56.3,0,4,21.3
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,13,11/28,Home,OAK,W,31 to 24,1,0,0,19,1,1,100.0,4,4,100.0,0,6,62.3,1,5,19.4
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,14,12/09,Away,CHI,L,28 to 45,1,0,0,0,0,0,--,4,4,100.0,0,5,45.8,0,3,20.7
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,15,12/15,Home,GB,L,36 to 37,1,0,0,50,5,5,100.0,3,3,100.0,0,9,67.0,9,0,--
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,16,12/22,Away,WAS,W,24 to 23,1,0,0,25,1,1,100.0,3,3,100.0,0,5,63.0,0,5,21.4
danbailey/2495259,"Bailey, Dan",K,2013,Regular Season,17,12/29,Home,PHI,L,22 to 24,1,0,0,44,3,3,100.0,1,1,100.0,0,6,65.7,5,1,11.0
danbailey/2495259,"Bailey, Dan",K,2012,Preseason,1,08/13,Away,OAK,W,3 to 0,1,0,0,33,1,1,100.0,0,0,--,0,1,55.0,0,1,4.0
danbailey/2495259,"Bailey, Dan",K,2012,Preseason,2,08/18,Away,SD,L,20 to 28,1,0,0,49,2,2,100.0,2,2,100.0,0,2,68.0,1,1,20.0
danbailey/2495259,"Bailey, Dan",K,2012,Preseason,3,08/25,Home,STL,W,20 to 19,1,0,0,38,2,2,100.0,2,2,100.0,0,4,67.0,0,4,29.3
danbailey/2495259,"Bailey, Dan",K,2012,Preseason,4,08/29,Home,MIA,W,30 to 13,1,0,0,30,3,3,100.0,3,3,100.0,0,6,70.3,2,4,24.3
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,1,09/05,Away,NYG,W,24 to 17,1,0,0,33,1,1,100.0,3,3,100.0,0,5,65.8,0,5,20.0
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,2,09/16,Away,SEA,L,7 to 27,1,0,0,0,0,0,--,1,1,100.0,0,2,62.0,1,1,20.0
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,3,09/23,Home,TB,W,16 to 10,1,0,0,32,3,3,100.0,1,1,100.0,0,5,59.8,3,1,15.0
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,4,10/01,Home,CHI,L,18 to 34,1,0,0,39,1,1,100.0,1,1,100.0,0,4,46.3,0,3,16.7
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,6,10/14,Away,BAL,L,29 to 31,1,0,0,43,4,3,75.0,2,2,100.0,0,7,63.3,3,3,53.0
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,7,10/21,Away,CAR,W,19 to 14,1,0,0,49,4,4,100.0,1,1,100.0,0,6,66.0,3,2,24.0
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,8,10/28,Home,NYG,L,24 to 29,1,0,0,51,1,1,100.0,3,3,100.0,0,5,66.4,1,4,21.5
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,9,11/04,Away,ATL,L,13 to 19,1,0,0,32,3,2,66.7,1,1,100.0,0,4,64.3,2,2,22.5
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,10,11/11,Away,PHI,W,38 to 23,1,0,0,30,1,1,100.0,5,5,100.0,0,7,61.9,2,5,18.8
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,11,11/18,Home,CLE,W,23 to 20,1,0,0,44,3,3,100.0,2,2,100.0,0,5,49.6,0,5,10.8
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,12,11/22,Home,WAS,L,31 to 38,1,0,0,51,3,3,100.0,2,2,100.0,0,7,62.1,4,3,27.7
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,13,12/02,Home,PHI,W,38 to 33,1,0,0,39,1,1,100.0,5,5,100.0,0,7,66.4,4,3,21.7
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,14,12/09,Away,CIN,W,20 to 19,1,0,0,40,2,2,100.0,2,2,100.0,0,4,65.0,1,3,21.7
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,15,12/16,Home,PIT,W,27 to 24,1,0,0,50,2,2,100.0,3,3,100.0,0,6,62.5,4,2,24.5
danbailey/2495259,"Bailey, Dan",K,2012,Regular Season,16,12/23,Home,NO,L,31 to 34,1,0,0,47,1,1,100.0,4,4,100.0,0,6,63.5,2,4,15.0
