Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Preseason,2,08/15,Away,CHI,L,28 to 33,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Preseason,3,08/24,Away,ARI,W,24 to 7,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Preseason,4,08/29,Home,SF,L,6 to 41,0,0
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,1,09/09,Home,HOU,L,28 to 31,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,2,09/15,Away,PHI,W,33 to 30,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,3,09/22,Away,TEN,L,17 to 20,0,0
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,4,09/29,Home,DAL,W,30 to 21,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,5,10/06,Away,OAK,L,17 to 27,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,6,10/14,Home,IND,W,19 to 9,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,7,10/20,Away,JAC,W,24 to 6,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,9,11/03,Away,WAS,L,24 to 30,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,10,11/10,Home,DEN,L,20 to 28,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,11,11/17,Away,MIA,L,16 to 20,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,12,11/24,Away,KC,W,41 to 38,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,13,12/01,Home,CIN,L,10 to 17,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,14,12/08,Home,NYG,W,37 to 14,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,15,12/12,Away,DEN,W,27 to 20,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,16,12/22,Home,OAK,W,26 to 13,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Regular Season,17,12/29,Home,KC,W,27 to 24,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Postseason,18,01/05,Away,CIN,W,27 to 10,1,1
d.j.fluker/2540166,"Fluker, D.J.",OG,2013,Postseason,19,01/12,Away,DEN,L,17 to 24,1,1
jpflynn/2558943,"Flynn, JP",OG,2018,Preseason,1,08/09,Home,DAL,W,24 to 21,0,0
jpflynn/2558943,"Flynn, JP",OG,2018,Preseason,2,08/18,Away,HOU,L,13 to 16,1,0
jpflynn/2558943,"Flynn, JP",OG,2017,Preseason,1,08/11,Away,KC,W,27 to 17,1,0
jpflynn/2558943,"Flynn, JP",OG,2017,Preseason,2,08/19,Home,DEN,L,14 to 33,1,0
jpflynn/2558943,"Flynn, JP",OG,2017,Preseason,3,08/27,Away,MIN,L,31 to 32,1,0
jpflynn/2558943,"Flynn, JP",OG,2017,Preseason,4,08/31,Home,LAC,W,23 to 13,1,1
ramonfoster/81821,"Foster, Ramon",OG,2018,Preseason,1,08/09,Away,PHI,W,31 to 14,1,0
ramonfoster/81821,"Foster, Ramon",OG,2018,Preseason,2,08/16,Away,GB,L,34 to 51,0,0
ramonfoster/81821,"Foster, Ramon",OG,2017,Preseason,1,08/11,Away,NYG,W,20 to 12,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Preseason,2,08/20,Home,ATL,W,17 to 13,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Preseason,3,08/26,Home,IND,L,15 to 19,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Preseason,4,08/31,Away,CAR,W,17 to 14,0,0
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,1,09/10,Away,CLE,W,21 to 18,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,2,09/17,Home,MIN,W,26 to 9,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,3,09/24,Away,CHI,L,17 to 23,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,4,10/01,Away,BAL,W,26 to 9,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,5,10/08,Home,JAX,L,9 to 30,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,6,10/15,Away,KC,W,19 to 13,0,0
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,7,10/22,Home,CIN,W,29 to 14,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,8,10/29,Away,DET,W,20 to 15,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,10,11/12,Away,IND,W,20 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,11,11/16,Home,TEN,W,40 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,12,11/26,Home,GB,W,31 to 28,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,13,12/04,Away,CIN,W,23 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,14,12/10,Home,BAL,W,39 to 38,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,15,12/17,Home,NE,L,24 to 27,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,16,12/25,Away,HOU,W,34 to 6,0,0
ramonfoster/81821,"Foster, Ramon",OG,2017,Regular Season,17,12/31,Home,CLE,W,28 to 24,1,1
ramonfoster/81821,"Foster, Ramon",OG,2017,Postseason,19,01/14,Home,JAX,L,42 to 45,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Preseason,1,08/12,Home,DET,L,17 to 30,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Preseason,2,08/18,Home,PHI,L,0 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Preseason,3,08/26,Away,NO,W,27 to 14,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Preseason,4,09/01,Away,CAR,L,6 to 18,0,0
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,1,09/12,Away,WAS,W,38 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,2,09/18,Home,CIN,W,24 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,3,09/25,Away,PHI,L,3 to 34,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,4,10/02,Home,KC,W,43 to 14,0,0
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,5,10/09,Home,NYJ,W,31 to 13,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,6,10/16,Away,MIA,L,15 to 30,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,7,10/23,Home,NE,L,16 to 27,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,9,11/06,Away,BAL,L,14 to 21,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,10,11/13,Home,DAL,L,30 to 35,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,11,11/20,Away,CLE,W,24 to 9,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,12,11/24,Away,IND,W,28 to 7,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,13,12/04,Home,NYG,W,24 to 14,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,14,12/11,Away,BUF,W,27 to 20,0,0
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,15,12/18,Away,CIN,W,24 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,16,12/25,Home,BAL,W,31 to 27,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Regular Season,17,01/01,Home,CLE,W,27 to 24,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Postseason,18,01/08,Home,MIA,W,30 to 12,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Postseason,19,01/15,Away,KC,W,18 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2016,Postseason,20,01/22,Away,NE,L,17 to 36,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Preseason,0,08/09,Away,MIN,L,3 to 14,0,0
ramonfoster/81821,"Foster, Ramon",OG,2015,Preseason,1,08/14,Away,JAC,L,21 to 23,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Preseason,2,08/23,Home,GB,W,24 to 19,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Preseason,3,08/29,Away,BUF,L,19 to 43,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Preseason,4,09/03,Home,CAR,L,6 to 23,0,0
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,1,09/10,Away,NE,L,21 to 28,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,2,09/20,Home,SF,W,43 to 18,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,3,09/27,Away,STL,W,12 to 6,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,4,10/01,Home,BAL,L,20 to 23,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,5,10/12,Away,SD,W,24 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,6,10/18,Home,ARI,W,25 to 13,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,7,10/25,Away,KC,L,13 to 23,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,8,11/01,Home,CIN,L,10 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,9,11/08,Home,OAK,W,38 to 35,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,10,11/15,Home,CLE,W,30 to 9,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,12,11/29,Away,SEA,L,30 to 39,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,13,12/06,Home,IND,W,45 to 10,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,14,12/13,Away,CIN,W,33 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,15,12/20,Home,DEN,W,34 to 27,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,16,12/27,Away,BAL,L,17 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Regular Season,17,01/03,Away,CLE,W,28 to 12,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Postseason,18,01/09,Away,CIN,W,18 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2015,Postseason,19,01/17,Away,DEN,L,16 to 23,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Preseason,1,08/09,Away,NYG,L,16 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Preseason,2,08/16,Home,BUF,W,19 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Preseason,3,08/21,Away,PHI,L,21 to 31,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Preseason,4,08/28,Home,CAR,L,0 to 10,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,1,09/07,Home,CLE,W,30 to 27,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,2,09/11,Away,BAL,L,6 to 26,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,3,09/21,Away,CAR,W,37 to 19,0,0
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,4,09/28,Home,TB,L,24 to 27,0,0
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,5,10/05,Away,JAC,W,17 to 9,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,6,10/12,Away,CLE,L,10 to 31,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,7,10/20,Home,HOU,W,30 to 23,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,8,10/26,Home,IND,W,51 to 34,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,9,11/02,Home,BAL,W,43 to 23,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,10,11/09,Away,NYJ,L,13 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,11,11/17,Away,TEN,W,27 to 24,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,13,11/30,Home,NO,L,32 to 35,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,14,12/07,Away,CIN,W,42 to 21,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,15,12/14,Away,ATL,W,27 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,16,12/21,Home,KC,W,20 to 12,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Regular Season,17,12/28,Home,CIN,W,27 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2014,Postseason,18,01/03,Home,BAL,L,17 to 30,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Preseason,1,08/10,Home,NYG,L,13 to 18,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Preseason,2,08/19,Away,WAS,L,13 to 24,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Preseason,3,08/24,Home,KC,L,20 to 26,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Preseason,4,08/29,Away,CAR,L,10 to 25,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,1,09/08,Home,TEN,L,9 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,2,09/16,Away,CIN,L,10 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,3,09/22,Home,CHI,L,23 to 40,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,4,09/29,Away,MIN,L,27 to 34,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,6,10/13,Away,NYJ,W,19 to 6,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,7,10/20,Home,BAL,W,19 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,8,10/27,Away,OAK,L,18 to 21,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,9,11/03,Away,NE,L,31 to 55,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,10,11/10,Home,BUF,W,23 to 10,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,11,11/17,Home,DET,W,37 to 27,0,0
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,12,11/24,Away,CLE,W,27 to 11,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,13,11/28,Away,BAL,L,20 to 22,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,14,12/08,Home,MIA,L,28 to 34,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,15,12/15,Home,CIN,W,30 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,16,12/22,Away,GB,W,38 to 31,1,1
ramonfoster/81821,"Foster, Ramon",OG,2013,Regular Season,17,12/29,Home,CLE,W,20 to 7,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Preseason,1,08/09,Away,PHI,L,23 to 24,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Preseason,2,08/19,Home,IND,W,26 to 24,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Preseason,3,08/25,Away,BUF,W,38 to 7,1,0
ramonfoster/81821,"Foster, Ramon",OG,2012,Preseason,4,08/30,Home,CAR,W,17 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,1,09/09,Away,DEN,L,19 to 31,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,2,09/16,Home,NYJ,W,27 to 10,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,3,09/23,Away,OAK,L,31 to 34,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,5,10/07,Home,PHI,W,16 to 14,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,6,10/11,Away,TEN,L,23 to 26,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,7,10/21,Away,CIN,W,24 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,8,10/28,Home,WAS,W,27 to 12,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,9,11/04,Away,NYG,W,24 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,10,11/12,Home,KC,W,16 to 13,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,11,11/18,Home,BAL,L,10 to 13,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,12,11/25,Away,CLE,L,14 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,13,12/02,Away,BAL,W,23 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,14,12/09,Home,SD,L,24 to 34,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,15,12/16,Away,DAL,L,24 to 27,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,16,12/23,Home,CIN,L,10 to 13,1,1
ramonfoster/81821,"Foster, Ramon",OG,2012,Regular Season,17,12/30,Home,CLE,W,24 to 10,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Preseason,1,08/12,Away,WAS,L,7 to 16,1,0
ramonfoster/81821,"Foster, Ramon",OG,2011,Preseason,2,08/18,Home,PHI,W,24 to 14,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Preseason,3,08/27,Home,ATL,W,34 to 16,1,0
ramonfoster/81821,"Foster, Ramon",OG,2011,Preseason,4,09/01,Away,CAR,W,33 to 17,1,0
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,1,09/11,Away,BAL,L,7 to 35,0,0
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,2,09/18,Home,SEA,W,24 to 0,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,3,09/25,Away,IND,W,23 to 20,1,0
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,4,10/02,Away,HOU,L,10 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,5,10/09,Home,TEN,W,38 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,6,10/16,Home,JAC,W,17 to 13,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,7,10/23,Away,ARI,W,32 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,8,10/30,Home,NE,W,25 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,9,11/06,Home,BAL,L,20 to 23,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,10,11/13,Away,CIN,W,24 to 17,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,12,11/27,Away,KC,W,13 to 9,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,13,12/04,Home,CIN,W,35 to 7,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,14,12/08,Home,CLE,W,14 to 3,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,15,12/19,Away,SF,L,3 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,16,12/24,Home,STL,W,27 to 0,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Regular Season,17,01/01,Away,CLE,W,13 to 9,1,1
ramonfoster/81821,"Foster, Ramon",OG,2011,Postseason,18,01/08,Away,DEN,L,23 to 29,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Preseason,1,08/14,Home,DET,W,23 to 7,1,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Preseason,2,08/21,Away,NYG,W,24 to 17,1,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Preseason,3,08/29,Away,DEN,L,17 to 34,1,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Preseason,4,09/02,Home,CAR,W,19 to 3,1,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,1,09/12,Home,ATL,W,15 to 9,0,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,2,09/19,Away,TEN,W,19 to 11,0,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,3,09/26,Away,TB,W,38 to 13,1,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,4,10/03,Home,BAL,L,14 to 17,1,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,6,10/17,Home,CLE,W,28 to 10,1,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,7,10/24,Away,MIA,W,23 to 22,1,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,8,10/31,Away,NO,L,10 to 20,0,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,9,11/08,Away,CIN,W,27 to 21,0,0
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,10,11/14,Home,NE,L,26 to 39,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,11,11/21,Home,OAK,W,35 to 3,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,12,11/28,Away,BUF,W,19 to 16,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,13,12/05,Away,BAL,W,13 to 10,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,14,12/12,Home,CIN,W,23 to 7,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,15,12/19,Home,NYJ,L,17 to 22,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,16,12/23,Home,CAR,W,27 to 3,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Regular Season,17,01/02,Away,CLE,W,41 to 9,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Postseason,19,01/15,Home,BAL,W,31 to 24,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Postseason,20,01/23,Home,NYJ,W,24 to 19,1,1
ramonfoster/81821,"Foster, Ramon",OG,2010,Postseason,22,02/06,Away,GB,L,25 to 31,1,1
ramonfoster/81821,"Foster, Ramon",OG,2009,Preseason,1,08/13,Home,ARI,W,20 to 10,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Preseason,2,08/22,Away,WAS,L,13 to 17,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Preseason,3,08/29,Home,BUF,W,17 to 0,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Preseason,4,09/03,Away,CAR,W,21 to 10,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,1,09/10,Home,TEN,W,13 to 10,0,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,2,09/20,Away,CHI,L,14 to 17,0,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,3,09/27,Away,CIN,L,20 to 23,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,4,10/04,Home,SD,W,38 to 28,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,5,10/11,Away,DET,W,28 to 20,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,6,10/18,Home,CLE,W,27 to 14,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,7,10/25,Home,MIN,W,27 to 17,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,9,11/09,Away,DEN,W,28 to 10,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,10,11/15,Home,CIN,L,12 to 18,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,11,11/22,Away,KC,L,24 to 27,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,12,11/29,Away,BAL,L,17 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,13,12/06,Home,OAK,L,24 to 27,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,14,12/10,Away,CLE,L,6 to 13,1,0
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,15,12/20,Home,GB,W,37 to 36,1,1
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,16,12/27,Home,BAL,W,23 to 20,1,1
ramonfoster/81821,"Foster, Ramon",OG,2009,Regular Season,17,01/03,Away,MIA,W,30 to 24,1,1
travisfrederick/2540161,"Frederick, Travis",C,2018,Preseason,1,08/09,Away,SF,L,21 to 24,1,1
travisfrederick/2540161,"Frederick, Travis",C,2018,Preseason,2,08/18,Home,CIN,L,13 to 21,0,0
travisfrederick/2540161,"Frederick, Travis",C,2017,Preseason,0,08/03,Home,ARI,W,20 to 18,1,0
travisfrederick/2540161,"Frederick, Travis",C,2017,Preseason,1,08/12,Away,LA,L,10 to 13,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Preseason,2,08/19,Home,IND,W,24 to 19,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Preseason,3,08/26,Home,OAK,W,24 to 20,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,1,09/10,Home,NYG,W,19 to 3,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,2,09/17,Away,DEN,L,17 to 42,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,3,09/25,Away,ARI,W,28 to 17,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,4,10/01,Home,LA,L,30 to 35,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,5,10/08,Home,GB,L,31 to 35,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,7,10/22,Away,SF,W,40 to 10,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,8,10/29,Away,WAS,W,33 to 19,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,9,11/05,Home,KC,W,28 to 17,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,10,11/12,Away,ATL,L,7 to 27,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,11,11/19,Home,PHI,L,9 to 37,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,12,11/23,Home,LAC,L,6 to 28,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,13,11/30,Home,WAS,W,38 to 14,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,14,12/10,Away,NYG,W,30 to 10,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,15,12/17,Away,OAK,W,20 to 17,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,16,12/24,Home,SEA,L,12 to 21,1,1
travisfrederick/2540161,"Frederick, Travis",C,2017,Regular Season,17,12/31,Away,PHI,W,6 to 0,1,1
travisfrederick/2540161,"Frederick, Travis",C,2016,Preseason,1,08/13,Away,LA,L,24 to 28,1,1
travisfrederick/2540161,"Frederick, Travis",C,2016,Preseason,2,08/19,Home,MIA,W,41 to 14,1,1
