Player Id,Name,Current Status,Years Played
parkercothren/2561310,"Cothren, Parker",Active,
blakecountess/2556374,"Countess, Blake",Active,
kirkcousins/2532820,"Cousins, Kirk",Active,
kekecoutee/2561029,"Coutee, Keke",Active,
chriscovington/2561030,"Covington, Chris",Active,
christiancovington/2552602,"Covington, Christian",Active,
rashaadcoward/2559157,"Coward, Rashaad",Active,
jamescowser/2556797,"Cowser, James",Active,
bryancox/2558933,"Cox, Bryan",Active,
demetriouscox/2558934,"Cox, Demetrious",Active,
fletchercox/2533051,"Cox, Fletcher",Active,
morgancox/2508008,"Cox, Morgan",Active,
anthonycoyle/2561424,"Coyle, Anthony",Active,
brockcoyle/2550285,"Coyle, Brock",Active,
michaelcrabtree/71269,"Crabtree, Michael",Active,
zacharycrabtree/2561311,"Crabtree, Zachary",Active,
rivercracraft/2559485,"Cracraft, River",Active,
winstoncraig/2559158,"Craig, Winston",Active,
su'acravens/2555345,"Cravens, Su'a",Active,
jackcrawford/2532992,"Crawford, Jack",Active,
jamescrawford/2561312,"Crawford, James",Active,
justincrawford/2561031,"Crawford, Justin",Active,
tyronecrawford/2532821,"Crawford, Tyrone",Active,
kencrawley/2556735,"Crawley, Ken",Active,
randincrecelius/2561313,"Crecelius, Randin",Active,
montaycrockett/2558935,"Crockett, Montay",Active,
joshcrockett/2561635,"Crockett, Josh",Active,
marcuscromartie/2541141,"Cromartie, Marcus",Active,
jasoncroom/2559159,"Croom, Jason",Active,
masoncrosby/2507232,"Crosby, Mason",Active,
tyrellcrosby/2561032,"Crosby, Tyrell",Active,
alancross/2556508,"Cross, Alan",Active,
daltoncrossan/2558885,"Crossan, Dalton",Other,
keioncrossen/2561157,"Crossen, Keion",Active,
colecroston/2558936,"Croston, Cole",Active,
jamisoncrowder/2552415,"Crowder, Jamison",Active,
isaiahcrowell/2550189,"Crowell, Isaiah",Active,
danecruikshank/2561033,"Cruikshank, Dane",Active,
seanculkin/2559161,"Culkin, Sean",Active,
bennycunningham/2541544,"Cunningham, Benny",Active,
jeromecunningham/2551359,"Cunningham, Jerome",Active,
joncunningham/2561446,"Cunningham, Jon",Active,
koreycunningham/2561058,"Cunningham, Korey",Active,
zachcunningham/2558094,"Cunningham, Zach",Active,
justincurrie/2553639,"Currie, Justin",Active,
vinnycurry/2532825,"Curry, Vinny",Active,
johnathancyprien/2539223,"Cyprien, Johnathan",Injured reserve,
davonddade/2561697,"Dade, Davond",Active,
joedahl/2555136,"Dahl, Joe",Active,
andydalton/2495143,"Dalton, Andy",Active,
scottdaly/2561128,"Daly, Scott",Active,
jordandangerfield/2541696,"Dangerfield, Jordan",Active,
trevordaniel/2561034,"Daniel, Trevor",Active,
chasedaniel/81284,"Daniel, Chase",Active,
darrelldaniels/2558886,"Daniels, Darrell",Active,
jamesdaniels/2561035,"Daniels, James",Active,
leshundaniels/2559020,"Daniels, LeShun",Active,
mikedaniels/2532826,"Daniels, Mike",Active,
amaradarboh/2557905,"Darboh, Amara",Active,
ronalddarby/2552689,"Darby, Ronald",Active,
marcelldareus/2495478,"Dareus, Marcell",Active,
trevordarling/2559902,"Darling, Trevor",Other,
samdarnold/2561036,"Darnold, Sam",Active,
julie'ndavenport/2557963,"Davenport, Julie'n",Active,
marcusdavenport/2561037,"Davenport, Marcus",Active,
lavontedavid/2532828,"David, Lavonte",Active,
aarondavis/2561314,"Davis, Aaron",Other,
antwuandavis/2561191,"Davis, Antwuan",Active,
austindavis/2533349,"Davis, Austin",Active,
austindavis/2561192,"Davis, Austin",Active,
carldavis/2552280,"Davis, Carl",Active,
carltondavis/2561039,"Davis, Carlton",Active,
codydavis/2541135,"Davis, Cody",Active,
coreydavis/2557848,"Davis, Corey",Active,
demariodavis/2533008,"Davis, Demario",Active,
geremydavis/2552654,"Davis, Geremy",Active,
jalendavis/2561316,"Davis, Jalen",Active,
jarraddavis/2557855,"Davis, Jarrad",Active,
jawilldavis/2561317,"Davis, Jawill",Active,
jessedavis/2553705,"Davis, Jesse",Active,
justindavis/2559163,"Davis, Justin",Active,
keiontadavis/2557930,"Davis, Keionta",Active,
kniledavis/2540178,"Davis, Knile",Active,
michaeldavis/2559164,"Davis, Michael",Active,
mikedavis/2553439,"Davis, Mike",Active,
taedavis/2561318,"Davis, Tae",Active,
rasharddavis/2559461,"Davis, Rashard",Active,
reggiedavis/2559324,"Davis, Reggie",Active,
robertdavis/2558254,"Davis, Robert",Injured reserve,
ryandavis/2534761,"Davis, Ryan",Active,
seandavis/2555386,"Davis, Sean",Active,
thomasdavis/2506352,"Davis, Thomas",Active,
todddavis/2550930,"Davis, Todd",Active,
trevordavis/2555413,"Davis, Trevor",Active,
tylerdavis/2561523,"Davis, Tyler",Active,
vernondavis/2495826,"Davis, Vernon",Active,
vontaedavis/79901,"Davis, Vontae",Active,
raymonddavison/2561484,"Davison, Raymond",Active,
tyelerdavison/2552329,"Davison, Tyeler",Active,
dalyndawkins/2561524,"Dawkins, Dalyn",Active,
diondawkins/2557875,"Dawkins, Dion",Active,
dukedawson/2561040,"Dawson, Duke",Active,
phildawson/2500351,"Dawson, Phil",Active,
dillonday/2553516,"Day, Dillon",Active,
sheldonday/2555241,"Day, Sheldon",Active,
mattdayes/2557987,"Dayes, Matt",Active,
daviddecastro/2533043,"DeCastro, David",Active,
nickdeluca/2561042,"DeLuca, Nick",Other,
zakdeossie/2507200,"DeOssie, Zak",Active,
andrewdepaola/2538247,"DePaola, Andrew",Active,
sethdevalve/2556365,"DeValve, Seth",Active,
donte'deayon/2556512,"Deayon, Donte'",Active,
ericdecker/497284,"Decker, Eric",Active,
taylordecker/2555206,"Decker, Taylor",Active,
trestondecoud/2558100,"Decoud, Treston",Active,
ryandelaire/2553706,"Delaire, Ryan",Active,
deedelaney/2561041,"Delaney, Dee",Active,
jamildemby/2561043,"Demby, Jamil",Active,
darquezedennard/2543474,"Dennard, Darqueze",Active,
johndenney/2506220,"Denney, John",Active,
a.j.derby/2552580,"Derby, A.J.",Active,
pierredesir/2543811,"Desir, Pierre",Active,
jamesdevelin/2508101,"Develin, James",Active,
jordandevey/2540247,"Devey, Jordan",Active,
christiandilauro/2561457,"DiLauro, Christian",Active,
patrickdimarco/2530763,"DiMarco, Patrick",Active,
johndiarse/2561430,"Diarse, John",Active,
mattdiaz/2561525,"Diaz, Matt",Active,
garrettdickerson/2561624,"Dickerson, Garrett",Active,
mattdickerson/2561044,"Dickerson, Matt",Active,
eddickson/497224,"Dickson, Ed",Active,
michaeldickson/2561045,"Dickson, Michael",Active,
j.jdielman/2558852,"Dielman, J.J",Active,
gehrigdieter/2559066,"Dieter, Gehrig",Active,
quandrediggs/2552262,"Diggs, Quandre",Active,
stefondiggs/2552608,"Diggs, Stefon",Active,
vontaediggs/2561560,"Diggs, Vontae",Active,
hunterdimick/2559167,"Dimick, Hunter",Active,
willdissly/2561046,"Dissly, Will",Active,
kennethdixon/2555229,"Dixon, Kenneth",Active,
rileydixon/2555152,"Dixon, Riley",Active,
travelldixon/2553875,"Dixon, Travell",Active,
moubarakdjeri/2561082,"Djeri, Moubarak",Other,
joshuadobbs/2558167,"Dobbs, Joshua",Active,
joshdoctson/2555343,"Doctson, Josh",Active,
dylandonahue/2558255,"Donahue, Dylan",Active,
aarondonald/2543485,"Donald, Aaron",Other,
andrewdonnal/2552352,"Donnal, Andrew",Active,
kendalldonnerson/2561094,"Donnerson, Kendall",Active,
garretdooley/2560710,"Dooley, Garret",Active,
vontarriusdora/2556515,"Dora, Vontarrius",Active,
makintondorleant/2556516,"Dorleant, Makinton",Active,
phillipdorsett/2552424,"Dorsett, Phillip",Active,
lorenzodoss/2552599,"Doss, Lorenzo",Active,
demardotson/2507716,"Dotson, Demar",Active,
jamildouglas/2552339,"Douglas, Jamil",Active,
rasuldouglas/2558168,"Douglas, Rasul",Active,
devantedowns/2561151,"Downs, Devante",Active,
jackdoyle/2540232,"Doyle, Jack",Active,
dakotadozier/2543805,"Dozier, Dakota",Active,
kenyandrake/2555230,"Drake, Kenyan",Active,
spencerdrango/2555144,"Drango, Spencer",Active,
jeffdriskel/2555262,"Driskel, Jeff",Active,
kurtisdrummond/2553519,"Drummond, Kurtis",Active,
thomasduarte/2555483,"Duarte, Thomas",Active,
vladimirducasse/2508044,"Ducasse, Vladimir",Active,
austinduke/2558937,"Duke, Austin",Active,
quintondunbar/2553796,"Dunbar, Quinton",Active,
stevendunbar/2559952,"Dunbar, Steven",Active,
c.j.duncan/2561576,"Duncan, C.J.",Active,
carlosdunlap/496780,"Dunlap, Carlos",Active,
brandondunn/2550559,"Dunn, Brandon",Active,
caseydunn/2561559,"Dunn, Casey",Active,
michaeldunn/2559397,"Dunn, Michael",Active,
malachidupre/2558095,"Dupre, Malachi",Active,
buddupree/2552289,"Dupree, Bud",Active,
travindural/2559101,"Dural, Travin",Injured reserve,
chrisdurant/2561320,"Durant, Chris",Active,
kennethdurden/2556798,"Durden, Kenneth",Active,
stepdurham/2561491,"Durham, Step",Active,
lasharddurr/2561431,"Durr, Lashard",Active,
laurentduvernay-tardif/2543816,"Duvernay-Tardif, Laurent",Active,
rossdwelley/2561060,"Dwelley, Ross",Active,
nickdzubnar/2553877,"Dzubnar, Nick",Active,
gerharddebeer/2561319,"de Beer, Gerhard",Active,
konyealy/2543484,"Ealy, Kony",Active,
dominiqueeasley/2543487,"Easley, Dominique",Active,
andreweast/2553798,"East, Andrew",Other,
nickeaston/2553520,"Easton, Nick",Injured reserve,
quinterriuseatmon/2553766,"Eatmon, Quinterrius",Active,
nateebner/2535132,"Ebner, Nate",Active,
ericebron/2543466,"Ebron, Eric",Active,
samsonebukam/2558830,"Ebukam, Samson",Active,
kasimedebali/2550647,"Edebali, Kasim",Active,
julianedelman/238498,"Edelman, Julian",Active,
corneliusedison/2555032,"Edison, Cornelius",Active,
marcusedmond/2561323,"Edmond, Marcus",Active,
chaseedmonds/2560711,"Edmonds, Chase",Active,
tremaineedmunds/2560713,"Edmunds, Tremaine",Active,
terrelledmunds/2560712,"Edmunds, Terrell",Active,
treyedmunds/2559325,"Edmunds, Trey",Active,
gusedwards/2561324,"Edwards, Gus",Active,
kadeemedwards/2543756,"Edwards, Kadeem",Active,
lacedwards/2555558,"Edwards, Lac",Active,
marioedwards/2553433,"Edwards, Mario",Active,
parkerehinger/2555203,"Ehinger, Parker",Active,
tylereifert/2540148,"Eifert, Tyler",Active,
dukeejiofor/2560714,"Ejiofor, Duke",Active,
austinekeler/2559169,"Ekeler, Austin",Active,
danielekuale/2561458,"Ekuale, Daniel",Active,
cornelder/2558171,"Elder, Corn",Active,
jakeeldrenkamp/2558874,"Eldrenkamp, Jake",Active,
patelflein/2558848,"Elflein, Pat",Active,
ukemeeligwe/2558097,"Eligwe, Ukeme",Active,
emmanuelellerbee/2561193,"Ellerbee, Emmanuel",Active,
bruceellington/2543646,"Ellington, Bruce",Active,
deshonelliott/2560715,"Elliott, DeShon",Active,
deandreelliott/2556518,"Elliott, DeAndre",Other,
ezekielelliott/2555224,"Elliott, Ezekiel",Active,
jakeelliott/2558172,"Elliott, Jake",Active,
javienelliott/2556934,"Elliott, Javien",Active,
jayelliott/2550196,"Elliott, Jay",Active,
alexellis/2556737,"Ellis, Alex",Active,
brooksellis/2558938,"Ellis, Brooks",Active,
justinellis/2543812,"Ellis, Justin",Active,
rhettellison/2532835,"Ellison, Rhett",Active,
traeelston/2556849,"Elston, Trae",Active,
jermaineeluemunor/2558257,"Eluemunor, Jermaine",Active,
kyleemanuel/2552296,"Emanuel, Kyle",Active,
evanengram/2557858,"Engram, Evan",Active,
quincyenunwa/2543828,"Enunwa, Quincy",Active,
alexerickson/2556519,"Erickson, Alex",Active,
donnieernsberger/2560716,"Ernsberger, Donnie",Other,
zachertz/2540158,"Ertz, Zach",Active,
tylerervin/2555234,"Ervin, Tyler",Active,
cameronerving/2552240,"Erving, Cameron",Active,
gavinescobar/2540211,"Escobar, Gavin",Active,
josepheste/2561577,"Este, Joseph",Other,
dannyetling/2560717,"Etling, Danny",Active,
ambaetta-tawo/2559170,"Etta-Tawo, Amba",Active,
kalebeulls/2553799,"Eulls, Kaleb",Injured reserve,
aaronevans/2561096,"Evans, Aaron",Active,
jordanevans/2558801,"Evans, Jordan",Active,
justinevans/2557945,"Evans, Justin",Active,
justinevans/2561459,"Evans, Justin",Active,
marwinevans/2556800,"Evans, Marwin",Active,
mikeevans/2543468,"Evans, Mike",Active,
rashaanevans/2560718,"Evans, Rashaan",Active,
deshazoreverett/2553710,"Everett, Deshazor",Active,
geraldeverett/2557889,"Everett, Gerald",Active,
antoneexum/2543680,"Exum, Antone",Active,
christopherezeala/2561571,"Ezeala, Christopher",Active,
dannyezechukwu/2561326,"Ezechukwu, Danny",Active,
anthonyfabiano/2556520,"Fabiano, Anthony",Active,
kylerfackrell/2555340,"Fackrell, Kyler",Active,
brandonfacyson/2560719,"Facyson, Brandon",Active,
ka'imifairbairn/2556521,"Fairbairn, Ka'imi",Active,
nicofalah/2561327,"Falah, Nico",Active,
davidfales/2543751,"Fales, David",Active,
lukefalk/2560720,"Falk, Luke",Active,
georgefant/2556524,"Fant, George",Active,
rashardfant/2560721,"Fant, Rashard",Active,
matthiasfarley/2556429,"Farley, Matthias",Active,
joshfatu/2561194,"Fatu, Josh",Active,
foleyfatukasi/2560722,"Fatukasi, Foley",Active,
jeremyfaulk/2559444,"Faulk, Jeremy",Active,
terrencefede/2550160,"Fede, Terrence",Active,
danfeeney/2557873,"Feeney, Dan",Active,
mattfeiler/2550561,"Feiler, Matt",Active,
claytonfejedelem/2555355,"Fejedelem, Clayton",Active,
jonfeliciano/2552343,"Feliciano, Jon",Active,
darrenfells/2540928,"Fells, Darren",Active,
jamesferentz/2550562,"Ferentz, James",Active,
reidferguson/2556526,"Ferguson, Reid",Active,
joshferguson/2556411,"Ferguson, Josh",Active,
jerodfernandez/2561166,"Fernandez, Jerod",Active,
drewferris/2556240,"Ferris, Drew",Active,
samficken/2557430,"Ficken, Sam",Active,
shayfields/2561432,"Fields, Shay",Active,
shariffinch/2561328,"Finch, Sharif",Active,
b.j.finney/2553711,"Finney, B.J.",Active,
anthonyfirkser/2558942,"Firkser, Anthony",Active,
ericfisher/2539213,"Fisher, Eric",Active,
jakefisher/2552360,"Fisher, Jake",Active,
kyliefitts/2560724,"Fitts, Kylie",Active,
larryfitzgerald/2506106,"Fitzgerald, Larry",Active,
minkahfitzpatrick/2560725,"Fitzpatrick, Minkah",Active,
ryanfitzpatrick/2506581,"Fitzpatrick, Ryan",Active,
joeflacco/382,"Flacco, Joe",Active,
connorflagel/2561578,"Flagel, Connor",Other,
mattflanagan/2561329,"Flanagan, Matt",Active,
austinfleer/2561526,"Fleer, Austin",Active,
cameronfleming/2543654,"Fleming, Cameron",Active,
mattfleming/2561579,"Fleming, Matt",Other,
reesefleming/2559045,"Fleming, Reese",Injured reserve,
dimitriflowers/2560726,"Flowers, Dimitri",Active,
ereckflowers/2552452,"Flowers, Ereck",Active,
marquisflowers/2549896,"Flowers, Marquis",Active,
quintonflowers/2560727,"Flowers, Quinton",Active,
treyflowers/2552278,"Flowers, Trey",Active,
treflowers/2560728,"Flowers, Tre",Active,
leonardfloyd/2555285,"Floyd, Leonard",Active,
michaelfloyd/2532841,"Floyd, Michael",Active,
davidfluellen/2550289,"Fluellen, David",Active,
d.j.fluker/2540166,"Fluker, D.J.",Active,
jpflynn/2558943,"Flynn, JP",Active,
nickfoles/2532842,"Foles, Nick",Active,
kaiforbath/2495150,"Forbath, Kai",Active,
deeford/2543494,"Ford, Dee",Active,
dontezford/2559301,"Ford, Dontez",Active,
isaiahford/2558071,"Ford, Isaiah",Active,
rudyford/2558174,"Ford, Rudy",Active,
poonaford/2561195,"Ford, Poona",Active,
keithford/2559880,"Ford, Keith",Active,
mikeford/2561527,"Ford, Mike",Active,
d'ontaforeman/2557994,"Foreman, D'Onta",Active,
joshforrest/2555167,"Forrest, Josh",Active,
l.j.fort/2535613,"Fort, L.J.",Active,
d.j.foster/2556528,"Foster, D.J.",Active,
masonfoster/2495281,"Foster, Mason",Active,
ramonfoster/81821,"Foster, Ramon",Active,
reubenfoster/2557837,"Foster, Reuben",Active,
robertfoster/2560729,"Foster, Robert",Active,
dauricefountain/2559921,"Fountain, Daurice",Active,
leonardfournette/2557973,"Fournette, Leonard",Active,
benniefowler/2550198,"Fowler, Bennie",Active,
dantefowler/2553431,"Fowler, Dante",Active,
jalstonfowler/2552464,"Fowler, Jalston",Other,
morganfox/2556529,"Fox, Morgan",Active,
a.j.francis/2541707,"Francis, A.J.",Active,
jarvionfranklin/2560730,"Franklin, Jarvion",Active,
johnfranklin/2561197,"Franklin, John",Active,
zairefranklin/2561155,"Franklin, Zaire",Active,
johnfranklin-myers/2560731,"Franklin-Myers, John",Active,
jordanfranks/2561330,"Franks, Jordan",Active,
joshfrazier/2560732,"Frazier, Josh",Active,
kavonfrazier/2555536,"Frazier, Kavon",Active,
marcellfrazier/2561198,"Frazier, Marcell",Active,
mosefrazier/2556530,"Frazier, Mose",Active,
travisfrederick/2540161,"Frederick, Travis",Active,
devontafreeman/2543583,"Freeman, Devonta",Active,
keshunfreeman/2561580,"Freeman, KeShun",Active,
roycefreeman/2560733,"Freeman, Royce",Active,
jonathanfreeny/2530765,"Freeny, Jonathan",Active,
chrisfrey/2561199,"Frey, Chris",Active,
kylefriend/2556532,"Friend, Kyle",Active,
kendallfuller/2555349,"Fuller, Kendall",Active,
kylefuller/2558866,"Fuller, Kyle",Active,
kylefuller/2543681,"Fuller, Kyle",Active,
willfuller/2555346,"Fuller, Will",Active,
johnfullington/2550343,"Fullington, John",Other,
zachfulton/2543862,"Fulton, Zach",Active,
troyfumagalli/2560734,"Fumagalli, Troy",Active,
devinfunchess/2552458,"Funchess, Devin",Active,
brandonfusco/2495283,"Fusco, Brandon",Active,
blainegabbert/2495441,"Gabbert, Blaine",Active,
taylorgabriel/2550617,"Gabriel, Taylor",Active,
ricogafford/2561331,"Gafford, Rico",Active,
russellgage/2561061,"Gage, Russell",Active,
e.j.gaines/2543823,"Gaines, E.J.",Active,
phillipgaines/2543851,"Gaines, Phillip",Active,
mattgalambos/2559355,"Galambos, Matt",Active,
waynegallman/2557952,"Gallman, Wayne",Active,
michaelgallup/2560735,"Gallup, Michael",Active,
grahamgano/71309,"Gano, Graham",Active,
antoniogarcia/2557938,"Garcia, Antonio",Active,
maxgarcia/2552583,"Garcia, Max",Active,
jerrolgarcia-williams/2559174,"Garcia-Williams, Jerrol",Active,
pierregarcon/2346,"Garcon, Pierre",Active,
dennisgardeck/2561200,"Gardeck, Dennis",Active,
colegardner/2558945,"Gardner, Cole",Active,
bengarland/2507865,"Garland, Ben",Active,
manassehgarner/2553801,"Garner, Manasseh",Injured reserve,
joshuagarnett/2555138,"Garnett, Joshua",Active,
jimmygaroppolo/2543801,"Garoppolo, Jimmy",Active,
mylesgarrett/2557965,"Garrett, Myles",Active,
terencegarvin/2541777,"Garvin, Terence",Active,
nickgates/2560736,"Gates, Nick",Active,
ricogathers/2556375,"Gathers, Rico",Active,
rashaangaulden/2560775,"Gaulden, Rashaan",Active,
williamgay/2507220,"Gay, William",Active,
claytongeathers/2552386,"Geathers, Clayton",Active,
bengedeon/2558033,"Gedeon, Ben",Active,
averygennesy/2559175,"Gennesy, Avery",Active,
masongentry/2561425,"Gentry, Mason",Active,
tannergentry/2559176,"Gentry, Tanner",Active,
jeremiahgeorge/2543594,"George, Jeremiah",Active,
nategerry/2558175,"Gerry, Nate",Active,
mikegesicki/2560994,"Gesicki, Mike",Active,
adamgettis/2533449,"Gettis, Adam",Active,
williamgholston/2540176,"Gholston, William",Active,
brenogiacomini/758,"Giacomini, Breno",Active,
laurencegibson/2552665,"Gibson, Laurence",Active,
sheltongibson/2558258,"Gibson, Shelton",Active,
garrettgilbert/2549982,"Gilbert, Garrett",Active,
marcusgilbert/2508111,"Gilbert, Marcus",Active,
reggiegilbert/2556537,"Gilbert, Reggie",Active,
kennangilchrist/2559177,"Gilchrist, Kennan",Active,
marcusgilchrist/2495153,"Gilchrist, Marcus",Active,
garrygilliam/2550468,"Gilliam, Garry",Active,
mikegillislee/2539663,"Gillislee, Mike",Active,
greggilmore/2561332,"Gilmore, Greg",Active,
stephongilmore/2533062,"Gilmore, Stephon",Active,
frankginda/2561202,"Ginda, Frank",Active,
tedginn/2507166,"Ginn, Ted",Active,
tashaungipson/2532848,"Gipson, Tashaun",Active,
grahamglasgow/2555182,"Glasgow, Graham",Active,
ryanglasgow/2557851,"Glasgow, Ryan",Active,
cordyglenn/2532849,"Glenn, Cordy",Active,
mikeglennon/2539275,"Glennon, Mike",Active,
markglowinski/2552467,"Glowinski, Mark",Active,
davongodchaux/2558012,"Godchaux, Davon",Active,
chrisgodwin/2558105,"Godwin, Chris",Active,
dallasgoedert/2560995,"Goedert, Dallas",Active,
jaredgoff/2555334,"Goff, Jared",Active,
malikgolden/2559023,"Golden, Malik",Active,
markusgolden/2552273,"Golden, Markus",Active,
robertgolden/2534822,"Golden, Robert",Other,
zackgolditch/2561529,"Golditch, Zack",Active,
eddiegoldman/2552489,"Goldman, Eddie",Active,
kennygolladay/2558052,"Golladay, Kenny",Active,
austingolson/2561333,"Golson, Austin",Other,
mattgono/2561203,"Gono, Matt",Active,
chrisgonzalez/2561204,"Gonzalez, Chris",Active,
zanegonzalez/2558178,"Gonzalez, Zane",Active,
denzellegood/2553460,"Good, Denzelle",Active,
najeegoode/2533016,"Goode, Najee",Active,
b.j.goodson/2555522,"Goodson, B.J.",Active,
demetrigoodson/2543557,"Goodson, Demetri",Active,
c.j.goodwin/2550767,"Goodwin, C.J.",Active,
marquisegoodwin/2539964,"Goodwin, Marquise",Active,
deandregoolsby/2561205,"Goolsby, DeAndre",Active,
dillongordon/2556802,"Gordon, Dillon",Injured reserve,
joshgordon/2537931,"Gordon, Josh",Active,
melvingordon/2552469,"Gordon, Melvin",Active,
frankgore/2506404,"Gore, Frank",Active,
colbygossett/2560996,"Gossett, Colby",Active,
stephengostkowski/2506922,"Gostkowski, Stephen",Active,
adamgotsis/2555502,"Gotsis, Adam",Active,
robbiegould/2506264,"Gould, Robbie",Active,
jermainegrace/2558868,"Grace, Jermaine",Active,
ginogradkowski/2534764,"Gradkowski, Gino",Active,
brandongraham/496788,"Graham, Brandon",Active,
coreygraham/2495613,"Graham, Corey",Active,
jaedengraham/2561622,"Graham, Jaeden",Active,
jimmygraham/497236,"Graham, Jimmy",Active,
larsongraham/2559436,"Graham, Larson",Active,
tysongraham/2559328,"Graham, Tyson",Active,
dorangrant/2552440,"Grant, Doran",Active,
jakeemgrant/2556190,"Grant, Jakeem",Active,
janariongrant/2561485,"Grant, Janarion",Active,
ryangrant/2543759,"Grant, Ryan",Active,
coreygrant/2553650,"Grant, Corey",Active,
hronissgrasu/2552245,"Grasu, Hroniss",Active,
lucasgravelle/2561530,"Gravelle, Lucas",Active,
alexgray/2559379,"Gray, Alex",Active,
devingray/2561447,"Gray, Devin",Active,
geoffgray/2558947,"Gray, Geoff",Active,
j.t.gray/2561206,"Gray, J.T.",Active,
marqueisgray/2540259,"Gray, MarQueis",Active,
cyrilgrayson/2558808,"Grayson, Cyril",Active,
garrettgrayson/2552371,"Grayson, Garrett",Active,
johngreco/238,"Greco, John",Active,
a.j.green/2495450,"Green, A.J.",Active,
chazgreen/2552666,"Green, Chaz",Active,
rasheemgreen/2560998,"Green, Rasheem",Active,
t.j.green/2555537,"Green, T.J.",Active,
tiongreen/2559180,"Green, Tion",Active,
virgilgreen/2495288,"Green, Virgil",Active,
shaqthompson/2552447,"Green-Thompson, Shaq",Active,
brandongreene/2559455,"Greene, Brandon",Active,
darrellgreene/2556839,"Greene, Darrell",Active,
rashadgreene/2552425,"Greene, Rashad",Active,
ravengreene/2561207,"Greene, Raven",Active,
randygregory/2552446,"Gregory, Randy",Active,
jermainegresham/497238,"Gresham, Jermaine",Active,
eversongriffen/496790,"Griffen, Everson",Active,
treygriffey/2558887,"Griffey, Trey",Active,
coreygriffin/2561168,"Griffin, Corey",Other,
garrettgriffin/2557033,"Griffin, Garrett",Active,
ryangriffin/2541316,"Griffin, Ryan",Active,
ryangriffin/2541185,"Griffin, Ryan",Active,
shaquemgriffin/2560999,"Griffin, Shaquem",Active,
shaquillgriffin/2558259,"Griffin, Shaquill",Active,
robertgriffiniii/2533033,"Griffin III, Robert",Active,
nicholasgrigsby/2556542,"Grigsby, Nicholas",Active,
xaviergrimble/2550521,"Grimble, Xavier",Active,
brentgrimes/2506861,"Grimes, Brent",Active,
davidgrinnage/2556543,"Grinnage, David",Active,
geneogrissom/2552271,"Grissom, Geneo",Active,
robgronkowski/497240,"Gronkowski, Rob",Active,
ryangroy/2550569,"Groy, Ryan",Active,
kamugrugier-hill/2556363,"Grugier-Hill, Kamu",Active,
derriusguice/2561000,"Guice, Derrius",Injured reserve,
ladariusgunter/2553528,"Gunter, LaDarius",Active,
rodneygunter/2553437,"Gunter, Rodney",Active,
toddgurley/2552475,"Gurley, Todd",Active,
lawrenceguy/2495481,"Guy, Lawrence",Active,
obumgwacham/2552637,"Gwacham, Obum",Active,
matthaack/2559047,"Haack, Matt",Active,
christianhackenberg/2555416,"Hackenberg, Christian",Active,
joehaden/496733,"Haden, Joe",Active,
joehaeg/2555371,"Haeg, Joe",Active,
brycehager/2552307,"Hager, Bryce",Active,
natehairston/2558108,"Hairston, Nate",Active,
andrehal/2543874,"Hal, Andre",Active,
jonhalapio/2543708,"Halapio, Jon",Active,
granthaley/2561001,"Haley, Grant",Active,
daeshonhall/2557842,"Hall, Daeshon",Active,
deiondre'hall/2555366,"Hall, Deiondre'",Active,
jasonhall/2561208,"Hall, Jason",Active,
leonhall/2495617,"Hall, Leon",Active,
marvinhall/2557034,"Hall, Marvin",Active,
p.j.hall/2560080,"Hall, P.J.",Active,
c.j.ham/2556803,"Ham, C.J.",Active,
antoniohamilton/2556804,"Hamilton, Antonio",Active,
daeseanhamilton/2561002,"Hamilton, DaeSean",Active,
justinhamilton/2553531,"Hamilton, Justin",Active,
shaundionhamilton/2561003,"Hamilton, Shaun Dion",Active,
woodrowhamilton/2556546,"Hamilton, Woodrow",Active,
je'ronhamm/2550350,"Hamm, Je'Ron",Active,
da'shawnhand/2561004,"Hand, Da'Shawn",Active,
micahhannemann/2561335,"Hannemann, Micah",Active,
russellhansbrough/2556547,"Hansbrough, Russell",Active,
chadhansen/2558069,"Hansen, Chad",Active,
justinhardee/2559181,"Hardee, Justin",Active,
marcushardison/2552672,"Hardison, Marcus",Active,
justinhardy/2552418,"Hardy, Justin",Active,
javonhargrave/2555239,"Hargrave, Javon",Active,
vernonhargreaves/2555299,"Hargreaves, Vernon",Active,
seanharlow/2557911,"Harlow, Sean",Active,
duronharmon/2541243,"Harmon, Duron",Active,
eliharold/2552494,"Harold, Eli",Active,
anthonyharris/2553655,"Harris, Anthony",Active,
bryceharris/2532859,"Harris, Bryce",Other,
charlesharris/2558001,"Harris, Charles",Active,
chrisharris/2530510,"Harris, Chris",Active,
clarkharris/2495620,"Harris, Clark",Active,
davontaeharris/2561005,"Harris, Davontae",Active,
de'vanteharris/2556833,"Harris, De'Vante",Active,
demetriusharris/2541187,"Harris, Demetrius",Active,
demoneharris/2561209,"Harris, Demone",Active,
dwayneharris/2495159,"Harris, Dwayne",Active,
erikharris/2555568,"Harris, Erik",Active,
joshharris/2533554,"Harris, Josh",Active,
marcellharris/2561006,"Harris, Marcell",Active,
mauriceharris/2556404,"Harris, Maurice",Active,
nigelharris/2559183,"Harris, Nigel",Active,
shelbyharris/2549926,"Harris, Shelby",Active,
trentharris/2561336,"Harris, Trent",Active,
damonharrison/2535718,"Harrison, Damon",Active,
