Player Id,Name,Current Status,Years Played
jabaalsheard/2495228,"Sheard, Jabaal",Active,
conorsheehy/2559913,"Sheehy, Conor",Active,
derrickshelby/2532989,"Shelby, Derrick",Active,
bradysheldon/2559431,"Sheldon, Brady",Active,
brandonshell/2555193,"Shell, Brandon",Active,
colemanshelton/2560872,"Shelton, Coleman",Active,
dannyshelton/2552325,"Shelton, Danny",Active,
sojournshelton/2559249,"Shelton, Sojourn",Active,
russellshepard/2541944,"Shepard, Russell",Active,
sterlingshepard/2555295,"Shepard, Sterling",Active,
nathanshepherd/2560873,"Shepherd, Nathan",Active,
dakodashepley/2561406,"Shepley, Dakoda",Active,
marcussherels/2508007,"Sherels, Marcus",Active,
trentsherfield/2561272,"Sherfield, Trent",Active,
anthonysherman/2495340,"Sherman, Anthony",Active,
richardsherman/2495507,"Sherman, Richard",Active,
samshields/1037374,"Shields, Sam",Active,
nicshimonek/2560874,"Shimonek, Nic",Active,
a.q.shipley/71461,"Shipley, A.Q.",Injured reserve,
brandonshippen/2556680,"Shippen, Brandon",Active,
azizshittu/2556866,"Shittu, Aziz",Active,
kawannshort/2539296,"Short, Kawann",Active,
jameillshowers/2553600,"Showers, Jameill",Active,
garrettsickels/2558900,"Sickels, Garrett",Injured reserve,
trentsieg/2561465,"Sieg, Trent",Active,
zachsieler/2561129,"Sieler, Zach",Active,
trevorsiemian/2553457,"Siemian, Trevor",Active,
aminisilatolu/2532947,"Silatolu, Amini",Active,
iansilberman/2552338,"Silberman, Ian",Active,
sealversiliga/2495486,"Siliga, Sealver",Active,
antoniosimmons/2561274,"Simmons, Antonio",Active,
jalensimmons/2556889,"Simmons, Jalen",Active,
jordansimmons/2558997,"Simmons, Jordan",Active,
justinsimmons/2555550,"Simmons, Justin",Active,
deonsimon/2552678,"Simon, Deon",Active,
johnsimon/2539280,"Simon, John",Active,
scottsimonson/2550599,"Simonson, Scott",Active,
camsims/2561067,"Sims, Cam",Active,
charlessims/2543770,"Sims, Charles",Active,
dionsims/2540200,"Sims, Dion",Active,
leshaunsims/2555551,"Sims, LeShaun",Active,
gannonsinclair/2553760,"Sinclair, Gannon",Active,
terrellsinkfield/2541746,"Sinkfield, Terrell",Active,
nicosiragusa/2557874,"Siragusa, Nico",Active,
jeremiahsirles/2550462,"Sirles, Jeremiah",Active,
joshsitton/4485,"Sitton, Josh",Active,
danskipper/2559372,"Skipper, Dan",Active,
busterskrine/2495343,"Skrine, Buster",Active,
mattskura/2556683,"Skura, Matt",Active,
chadslade/2553601,"Slade, Chad",Active,
matthewslater/4487,"Slater, Matthew",Active,
mattslauson/81871,"Slauson, Matt",Active,
dariusslay/2540288,"Slay, Darius",Active,
kylesloter/2559252,"Sloter, Kyle",Active,
jordansmallwood/2561493,"Smallwood, Jordan",Active,
wendellsmallwood/2555461,"Smallwood, Wendell",Active,
tanzelsmart/2558199,"Smart, Tanzel",Active,
deandresmelter/2552627,"Smelter, DeAndre",Active,
alexsmith/2506340,"Smith, Alex",Active,
keithsmith/2550400,"Smith, Keith",Active,
andresmith/2560875,"Smith, Andre",Active,
andresmith/71465,"Smith, Andre",Active,
bradensmith/2560876,"Smith, Braden",Active,
brandonsmith/2561595,"Smith, Brandon",Active,
c.j.smith/2556774,"Smith, C.J.",Active,
chrissmith/2543692,"Smith, Chris",Active,
derronsmith/2552390,"Smith, Derron",Active,
donovansmith/2552460,"Smith, Donovan",Active,
emmanuelsmith/2561275,"Smith, Emmanuel",Active,
ericsmith/2559057,"Smith, Eric",Active,
genosmith/2539335,"Smith, Geno",Active,
evansmith/2507701,"Smith, Evan",Active,
garrisonsmith/2550503,"Smith, Garrison",Active,
harrisonsmith/2532948,"Smith, Harrison",Active,
jacquiessmith/2533005,"Smith, Jacquies",Active,
torreysmith/2495459,"Smith, Torrey",Active,
jimmysmith/2508107,"Smith, Jimmy",Active,
jaylonsmith/2555310,"Smith, Jaylon",Active,
jonnusmith/2558207,"Smith, Jonnu",Active,
leesmith/2495347,"Smith, Lee",Active,
joshsmith/2561637,"Smith, Josh",Other,
malcolmsmith/2499278,"Smith, Malcolm",Active,
marcussmith/2543725,"Smith, Marcus",Other,
mauricesmith/2559058,"Smith, Maurice",Active,
prestonsmith/2552276,"Smith, Preston",Active,
rodsmith/2553743,"Smith, Rod",Active,
itosmith/2559924,"Smith, Ito",Active,
