Player Id,Year,Rushing Yards pts sum,Rushing Yards pts mean,Receiving Yards pts sum,Receiving Yards pts mean,Rushing TDs pts sum,Rushing TDs pts mean,Receiving TDs pts sum,Receiving TDs pts mean,Receptions pts sum,Receptions pts mean,Rushing Bonus pts sum,Rushing Bonus pts mean,Receiving Bonus pts sum,Receiving Bonus pts mean,Total pts sum,Total pts mean,Total pts active sum,Total pts started sum,Games Played sum,Games Played mean,Games Started sum,Percentage Started Games,Avg pts per Games Played,Avg pts per Games Started,Percentage Played Games,Sum Fantasy Rank,Avg Fantasy Rank,Avg pts Played Rank,Avg pts Started Rank
keenanallen/2540154,2014,,,78.30000000000001,5.592857142857143,,,24.0,1.7142857142857142,30.799999999999997,2.1999999999999997,0,0.0,6,0.375,139.1,8.69375,139.1,139.1,14,0.875,14,0.875,9.935714285714285,9.935714285714285,0.875,27.0,29.0,26.0,30.0
keenanallen/2540154,2013,,,104.60000000000002,6.9733333333333345,,,48.0,3.2,28.400000000000002,1.8933333333333335,0,0.0,10,0.625,191.0,11.9375,191.0,186.8,15,0.9375,14,0.875,12.733333333333333,13.342857142857143,0.9375,13.0,16.0,14.0,16.0
geronimoallison/2556460,2017,,,25.3,2.3000000000000003,,,0.0,0.0,9.200000000000003,0.8363636363636366,0,0.0,2,0.13333333333333333,36.5,2.433333333333333,36.5,3.5999999999999996,15,1.0,2,0.13333333333333333,2.433333333333333,1.7999999999999998,0.9375,108.0,112.0,119.0,122.0
geronimoallison/2556460,2016,,,20.200000000000003,2.885714285714286,,,12.0,1.7142857142857142,4.800000000000001,0.6857142857142858,0,0.0,0,0.0,37.0,3.7,37.0,24.9,10,1.0,2,0.2,3.7,12.45,0.625,100.5,90.0,97.5,18.0
dannyamendola/2649,2017,,,65.89999999999999,4.393333333333333,,,12.0,0.8,24.400000000000006,1.6266666666666671,0,0.0,2,0.125,104.30000000000001,6.518750000000001,104.30000000000001,46.9,15,0.9375,8,0.5,6.953333333333334,5.8625,0.9375,48.0,51.0,58.0,81.0
dannyamendola/2649,2016,,,24.299999999999997,2.209090909090909,,,24.0,2.1818181818181817,9.2,0.8363636363636363,0,0.0,0,0.0,57.50000000000001,3.5937500000000004,57.50000000000001,7.200000000000001,12,0.75,4,0.25,4.791666666666667,1.8000000000000003,0.75,84.0,91.0,83.0,114.0
dannyamendola/2649,2015,1.1,0.55,64.8,4.628571428571428,0.0,0.0,18.0,1.2857142857142858,26.000000000000004,1.8571428571428574,0,0.0,4,0.25,113.9,7.11875,113.9,60.099999999999994,14,0.875,7,0.4375,8.135714285714286,8.585714285714285,0.875,42.0,43.0,41.0,46.0
dannyamendola/2649,2014,,,20.0,1.3333333333333333,,,6.0,0.4,10.799999999999999,0.72,0,0.0,0,0.0,36.800000000000004,2.3000000000000003,36.800000000000004,14.8,16,1.0,4,0.25,2.3000000000000003,3.7,1.0,66.0,67.0,71.0,63.0
dannyamendola/2649,2013,0.1,0.1,63.300000000000004,5.275,0.0,0.0,12.0,1.0,21.6,1.8,0,0.0,6,0.375,103.0,6.4375,103.0,67.8,12,0.75,6,0.375,8.583333333333334,11.299999999999999,0.75,30.0,34.0,27.0,19.0
dannyamendola/2649,2012,0.8,0.4,66.60000000000001,6.054545454545456,0.0,0.0,18.0,1.6363636363636365,25.200000000000006,2.2909090909090915,0,0.0,7,0.4375,117.60000000000002,7.350000000000001,117.60000000000002,104.30000000000001,11,0.6875,8,0.5,10.690909090909093,13.037500000000001,0.6875,19.0,20.0,12.0,8.0
